"X","fov","volume","center_x","center_y"
54487,1806,256.329122403376,10014.8523184103,8604.78285697086
54489,1806,410.598426621088,10056.0387531553,8604.88713903807
54491,1806,133.378037400686,10125.5429565246,8604.53088552983
54492,1806,256.049211404417,10095.5604005444,8606.87568613009
54493,1806,586.833469935128,10029.5469348104,8612.11218884107
54494,1806,581.278299269685,10043.87115123,8610.11909340821
54495,1806,920.034149083671,10082.7045098663,8613.18771242411
54496,1806,243.855270099652,10066.2466078981,8612.02478299216
54498,1806,375.524333066796,10162.4108291946,8613.88059958404
54499,1806,486.462252241959,10071.5045072308,8617.22678278759
54766,1806,415.581536898843,10077.9567446487,8602.14717455671
54768,1806,498.927205597024,10010.4781799061,8603.58595980804
54769,1806,596.564157747627,10102.0561186389,8604.98985723851
54771,1806,465.992262000081,10173.7590912784,8604.81271332128
54772,1806,811.881856173068,10022.5400024512,8610.9449391603
54774,1806,176.419062114771,10143.15842824,8607.32918012009
19541,1807,1166.72206215767,10315.7479434811,8600.11074072006
19543,1807,735.638324057542,10302.0064529716,8599.09849485582
19563,1807,669.45159722091,10230.414573467,8623.31149204553
19569,1807,788.653777634653,10287.2908294097,8625.57705572072
19572,1807,240.357067108114,10259.4052497695,8625.08556005405
19575,1807,762.781534508752,10192.7591735547,8629.54837049332
19577,1807,483.69328113178,10263.8263035266,8632.20728967508
19579,1807,982.429316521335,10206.760391187,8632.14231525181
19587,1807,322.533227877217,10232.5492082708,8630.8479441153
19591,1807,1208.30725020728,10333.5876817923,8636.93172323942
19595,1807,306.060513102314,10197.3386617008,8638.29186587934
19599,1807,845.941336155395,10292.9678653211,8642.32159127344
19604,1807,684.098925507131,10221.1079202177,8645.63449464015
19605,1807,1338.41759333961,10300.912235078,8648.69506758007
19618,1807,645.845999253365,10196.3448492233,8650.74386833551
19624,1807,857.314774633907,10351.5240697549,8651.88399925622
19628,1807,1408.48505826346,10320.7540581894,8654.54489258962
19631,1807,913.656691895116,10222.0139022221,8654.53584429109
19641,1807,711.878749467971,10296.6375918304,8657.33437906917
19643,1807,727.839415383986,10204.4297713673,8658.38854710385
19648,1807,322.656006566535,10273.1386515502,8659.92316556743
19656,1807,1020.2188175196,10211.3261489115,8664.90139530904
19661,1807,1597.45561101724,10275.5694867082,8669.19457407236
19662,1807,898.224432477808,10197.4380382668,8666.87660754912
19664,1807,1237.62332119398,10304.8204140355,8670.29076487774
19672,1807,1255.82156982519,10343.0463274128,8675.22459200207
19674,1807,524.622731089367,10249.3535015565,8672.88024164598
19677,1807,848.660016541038,10241.0433808414,8675.20859397048
19678,1807,973.575073543702,10298.060560201,8675.48522802432
19683,1807,1333.99012984132,10262.8595245954,8678.82633450621
19692,1807,286.423043561163,10202.5198156066,8682.82469308818
19693,1807,331.976875348315,10234.6050766128,8682.13515198002
19697,1807,653.225516899614,10197.9510137753,8685.45649604784
19698,1807,978.364450493328,10210.5452688304,8688.20460623344
19700,1807,1205.24849684091,10301.7469855318,8688.37416576666
19701,1807,1057.37375829521,10242.7193136688,8688.01520010161
19710,1807,823.360079538855,10276.2019182351,8692.70787611662
19711,1807,936.190403028103,10250.0787724848,8693.7021453157
19716,1807,1140.37805096927,10354.9536290118,8699.15950202324
19718,1807,498.473877720071,10288.1690939117,8693.68631392521
19721,1807,874.827698991332,10227.8073512331,8697.98768148402
19722,1807,429.142293195471,10297.3552653163,8695.9766436214
19723,1807,658.174149130467,10197.4595124152,8698.88971143231
19725,1807,508.269520189833,10289.4739006829,8699.65076462997
19726,1807,907.975463688862,10224.2891734901,8704.97889672635
19729,1807,1714.04623660911,10215.2622040756,8705.51525394832
19732,1807,1194.0558409809,10278.1550808956,8704.94332192945
19741,1807,520.097355818044,10298.4502378513,8707.55445129488
19745,1807,1328.33870477502,10292.3848674161,8716.88702869331
19748,1807,847.181857134161,10324.1569825235,8713.83795571726
19750,1807,284.855934653155,10347.591384314,8711.31322787221
19754,1807,187.465965459391,10205.6089135957,8712.56792060724
19757,1807,462.12121884951,10299.6782504341,8716.32038707038
19761,1807,544.374396369396,10256.7595579471,8716.38221178247
19770,1807,1132.17446959354,10197.9589920752,8722.78589057349
19771,1807,331.318193037246,10277.1950664663,8719.90692851506
19772,1807,1197.48029864229,10244.2562883867,8724.4253416787
19773,1807,372.842500581828,10271.4795061032,8721.44015612484
19775,1807,686.422449704523,10224.0285425796,8722.95995670628
19779,1807,816.24351893268,10225.8200804059,8726.68248992434
19792,1807,589.996840024708,10223.6855667768,8734.06078722442
19793,1807,532.807980707467,10234.2820598978,8734.83139242385
19796,1807,794.740059341643,10308.8772911863,8737.41378640536
19801,1807,1004.07475577086,10288.1065646308,8742.04298085511
19805,1807,693.690466777764,10278.9055271976,8740.77904709891
19807,1807,628.761935544509,10248.7225371387,8742.16632054067
19811,1807,135.529921327259,10231.7553303236,8738.77144098457
19812,1807,419.56185017468,10316.8976133893,8741.11185513316
19814,1807,1188.82037533483,10237.2812653395,8747.15252669948
19816,1807,433.53041016154,10227.3897922463,8743.4003150579
19818,1807,545.094070982026,10302.0553005383,8747.58342499871
19819,1807,610.438500156038,10307.4841248021,8748.964519814
19824,1807,943.092864459828,10251.8570644798,8752.95832335924
19829,1807,1102.88446309563,10336.2224959801,8757.11968458453
19837,1807,844.327257053045,10195.7251408676,8762.37392933475
19852,1807,1532.27519722288,10280.1316061166,8773.90361633966
19855,1807,230.944313791388,10265.4873130321,8771.76272839478
19866,1807,222.977241253963,10194.8558459322,8776.08613410407
19867,1807,800.593848943766,10341.0509897267,8779.00007065185
19868,1807,927.084636855613,10297.3981233801,8778.25519157672
19869,1807,798.711008682843,10221.8233345317,8780.64494644866
19873,1807,464.983833124947,10209.6417690155,8781.73070555357
19876,1807,956.080857747799,10191.1957209441,8785.8347859257
19877,1807,1514.41315316111,10206.6985538541,8788.75505710325
19878,1807,298.25931802613,10244.6678335708,8785.24345355645
19881,1807,1239.14618838187,10303.9719077263,8791.01837252756
19882,1807,875.615263137425,10296.6474044893,8788.59812125435
19884,1807,819.189574352051,10320.3910425157,8790.20014485489
20007,1807,498.700818092537,10199.478550698,8604.49885593323
20013,1807,111.842924462171,10301.5395987633,8609.37425850431
20015,1807,159.81569036889,10288.5890739066,8610.19964288843
20017,1807,325.769840940321,10212.4169658164,8615.17698067357
20018,1807,438.134280221563,10277.0085294514,8618.08786805642
20024,1807,400.847042016981,10189.846427056,8623.71550243068
20039,1807,274.490585943998,10238.6429586187,8633.11744016405
20044,1807,479.538392789057,10213.5647631882,8641.69937721962
20047,1807,307.587981360082,10239.0129143464,8644.54594729376
20055,1807,535.568543752125,10276.0312588732,8654.80725490782
20066,1807,557.235482217933,10328.8221285858,8660.09903526883
20085,1807,371.285129819591,10205.9342593038,8676.78671623697
20097,1807,245.661195743832,10192.4446431658,8685.94200575669
20105,1807,434.091502588946,10264.0243575287,8696.10435496289
20113,1807,396.150311396667,10305.2058036493,8703.21467555448
20117,1807,397.596418508671,10194.5278956181,8706.02974970473
20119,1807,467.985213648595,10203.2556417932,8706.88812891866
20125,1807,453.420501788572,10237.0543984037,8716.22609844725
20126,1807,273.459562620802,10285.2820023012,8717.15983156782
20128,1807,677.063174689017,10215.0639025403,8722.11898176747
20129,1807,593.872721541754,10208.4034146339,8722.45053572756
20131,1807,314.614587142243,10239.3510261014,8722.68602633139
20136,1807,175.112346278228,10197.4761199236,8726.00213751228
20140,1807,279.354938165594,10193.9685010029,8729.57669726747
20141,1807,736.689218890556,10259.6188548362,8730.93998972657
20142,1807,445.30432975457,10326.2106324092,8730.88548042917
20148,1807,655.233803939148,10352.1238559043,8735.69813339226
20151,1807,410.894605322837,10224.1428099599,8740.6497741586
20155,1807,497.995133601658,10269.954784924,8745.08024423668
20158,1807,235.812492495795,10220.2395010442,8748.44503762236
20159,1807,481.229617770172,10282.3308223397,8749.41784970086
20160,1807,402.35764138742,10226.5359480987,8749.07549538873
20161,1807,840.276134753101,10327.1847244761,8751.27999093267
20171,1807,140.484541456924,10251.907347566,8760.57627178275
20175,1807,466.87922297529,10323.2886747507,8766.1698717913
20177,1807,354.51312828855,10271.620699787,8770.41246094101
20184,1807,219.340705171748,10338.5432252198,8776.66107252062
20187,1807,768.058577278985,10251.2883925017,8787.34491478946
20194,1807,1121.77880221483,10323.4656952393,8799.14367322581
21223,1807,1035.75299687251,10324.1807530494,8615.43078608469
21225,1807,1135.57979312252,10387.8188550796,8621.15269174837
21233,1807,838.168676995156,10350.7567611754,8629.41611383494
21260,1807,526.310557740839,10367.3122102108,8656.5682926731
21269,1807,958.5534774071,10315.5726478946,8666.07232999368
21271,1807,995.987495837437,10379.2248796179,8674.55547900841
21278,1807,451.242417201496,10309.3257869023,8681.83609130647
21281,1807,220.145282731513,10333.9398860347,8683.05466196411
21282,1807,692.766334888702,10379.2039275355,8685.39880220986
21284,1807,1465.90432640382,10314.4967405418,8695.5591672206
21286,1807,249.19861039922,10350.8176638871,8687.76820607796
21287,1807,869.07798227433,10360.1147546026,8692.17560084562
21291,1807,353.108579743353,10379.7835607393,8692.84095917662
21293,1807,670.195415707766,10346.8394578891,8699.56269788656
21294,1807,578.121063145613,10384.2889834475,8698.37765632543
21296,1807,1397.59580604833,10329.856033225,8704.52872529853
21299,1807,599.505560854481,10372.5710513467,8703.11632652601
21303,1807,855.768923790641,10308.6667116507,8713.90299159147
21308,1807,711.588751216465,10387.705833357,8719.791087517
21312,1807,610.298653935462,10369.7448987354,8722.13045165387
21313,1807,1264.99140988927,10312.4434737277,8729.07548868182
21314,1807,609.295954906562,10379.6971499097,8727.15048239203
21319,1807,522.570488807702,10375.6314078432,8731.73617849277
21320,1807,583.9457800263,10384.841498596,8736.5248274696
21321,1807,481.427940257671,10374.8190685889,8738.23032871336
21335,1807,245.277972711263,10374.2148563806,8752.42168588215
21344,1807,809.328975854913,10364.653118281,8765.31651654194
21347,1807,865.623112694591,10379.5977581699,8773.30807954957
21348,1807,496.525336200384,10350.9513269257,8771.77539511634
21349,1807,321.739923326052,10315.2249875917,8772.91760602685
21353,1807,1035.32958235523,10369.2650879165,8783.52963651141
21358,1807,759.494851738936,10379.0833718737,8788.49194706006
21359,1807,627.065295815789,10360.0666469354,8790.39840056872
21360,1807,1492.06005110896,10347.7274617727,8793.49345131464
21362,1807,707.269817341224,10367.8366840226,8792.56408661004
21363,1807,394.827556121643,10383.8795379752,8793.49311727645
21365,1807,427.211308472435,10390.4397285182,8794.92335447653
21832,1807,703.909671935036,10362.9893989787,8635.14459177825
21840,1807,570.121410029469,10370.798022023,8644.6941232531
21843,1807,465.924496626729,10378.4723048764,8653.60700380937
21854,1807,1668.64127926547,10390.8507836039,8669.2067591763
21864,1807,648.970800943798,10332.7289702488,8696.47808764295
21867,1807,184.895310635498,10358.3682376231,8723.45426118807
21872,1807,369.306585482148,10329.1737016295,8741.66309001422
21876,1807,655.025044832094,10383.9025588817,8752.40778485006
21881,1807,331.092636924668,10323.635681661,8771.06855584122
21884,1807,504.678853172595,10388.864623598,8773.42357743761
21885,1807,871.929570419717,10330.2395145008,8776.30601503756
21887,1807,149.588669870543,10358.0124053785,8779.38985293261
21888,1807,120.995499091264,10337.0002476611,8789.67574793879
21891,1807,211.752987414078,10375.0748367475,8797.43700387438
46210,1807,2311.86268032359,10340.804946748,8612.22184430077
46212,1807,990.303401869689,10359.7092083713,8610.48662537618
46213,1807,583.62452138498,10363.8447749806,8613.98988428619
46216,1807,493.968805512027,10375.4430842589,8614.42048148666
46480,1807,326.1874026506,10371.3522359379,8608.20013360919
46481,1807,314.348787321452,10388.2599241533,8609.60029268472
54477,1807,954.790136239834,10239.0211402335,8598.98562661402
54479,1807,1301.23997308028,10228.8165497531,8600.55573423199
54480,1807,653.960861960617,10210.6751587166,8599.06073082901
54482,1807,1398.90982773985,10276.5835235725,8603.15311154875
54483,1807,601.514535595059,10246.622759635,8601.34576143542
54486,1807,746.861198604277,10222.6435525111,8606.93507370259
54500,1807,851.125678836225,10200.8315086059,8618.7697253683
54501,1807,282.550863881982,10191.109359308,8615.6838446348
54502,1807,319.044827222993,10283.35213967,8618.08681264479
54770,1807,174.204019848737,10218.6828561352,8603.53199174323
54775,1807,488.525397266446,10203.5675882039,8610.88443585922
21212,1808,1400.08088025678,10513.1545792594,8598.22397645675
21214,1808,784.494639162224,10434.0128188307,8597.68366477561
21215,1808,264.300181196278,10442.5829588593,8594.59613723277
21216,1808,764.833969008203,10459.136648595,8598.20819107346
21217,1808,927.966598710843,10492.7054554452,8603.12892747561
21218,1808,1905.54198568706,10554.4488041054,8610.26936318112
21222,1808,487.792285312346,10519.4109254583,8612.49956357372
21224,1808,503.603384938305,10450.7278026003,8615.42444000712
21226,1808,553.453131700552,10567.8715775463,8620.47932028082
21230,1808,204.057232862285,10514.1983248531,8623.03079170046
21231,1808,1429.58890650619,10542.8701779781,8625.94254225828
21235,1808,272.700732638149,10455.4246369552,8627.75492573201
21236,1808,1020.55770125574,10572.7448636144,8629.80300592399
21237,1808,1740.19910069973,10397.3356683433,8632.29987149591
21241,1808,1258.98428812954,10522.8542614683,8633.05404056938
21243,1808,407.055131976665,10506.9999772292,8630.99749661869
21244,1808,1045.27949593319,10562.7297723387,8633.58561687654
21247,1808,1024.79013718597,10589.2858727303,8640.8846170966
21248,1808,743.952586664252,10454.5627511664,8641.75853983203
21249,1808,1312.29090940814,10439.3614792368,8646.04544995244
21251,1808,740.316351005143,10522.9241312086,8644.03462468413
21252,1808,1062.32085629105,10508.3808826768,8646.19122171162
21254,1808,456.532781096443,10579.894061383,8647.83180177518
21256,1808,354.494344129474,10587.2378576796,8648.81806750355
21257,1808,475.873577600796,10574.8304929572,8653.67490303775
21259,1808,823.416905660984,10593.2122886815,8654.9971122558
21262,1808,1487.4954525469,10454.4868711874,8660.55228583107
21264,1808,463.414915146654,10566.6201840431,8657.67182902464
21265,1808,1181.65375362793,10555.1691429466,8663.88154329917
21266,1808,192.734120031073,10547.7695623233,8659.95929034476
21267,1808,835.753406820582,10546.5950540515,8665.58492767177
21268,1808,607.289851013921,10561.3606585731,8665.31030389495
21270,1808,1015.16073564289,10411.6951757319,8667.83876318306
21272,1808,965.396608914242,10485.048838596,8677.14084018428
21273,1808,566.105290710907,10526.1007077568,8676.66653009653
21274,1808,412.39974507101,10518.585318611,8676.77569097884
21275,1808,855.666285774238,10447.3105809052,8682.29518429704
21276,1808,512.922067037999,10464.8214096573,8681.21206191224
21277,1808,1852.95588610439,10434.131589975,8685.54197175434
21279,1808,196.051489277671,10535.0228201545,8681.67491971728
21280,1808,347.059335750231,10472.5137358087,8682.98208927907
21283,1808,403.441305433253,10391.2214590894,8684.02450998019
21285,1808,520.389487444907,10519.2952939457,8690.19327881927
21288,1808,766.516960826977,10392.0958844516,8691.26952771769
21289,1808,271.090277427241,10453.4267004951,8690.14399355297
21290,1808,495.992355978229,10481.1912240613,8690.38835755239
21292,1808,716.895590255362,10526.4043398834,8695.2324529263
21295,1808,807.370481249693,10476.5989705704,8700.74195955028
21297,1808,260.160560729581,10469.3273532435,8699.95280054374
21298,1808,627.115539758594,10530.3225982027,8701.36569767359
21300,1808,769.943509869901,10526.3058750969,8705.07388485331
21301,1808,896.537143962492,10466.4478980629,8711.5944558961
21302,1808,259.764746040013,10410.6504508595,8709.38024359926
21304,1808,1431.94287950513,10399.2371014903,8715.3170158437
21305,1808,1557.47103185326,10421.8848734001,8716.26534226431
21306,1808,592.657777587205,10532.5667266798,8713.90398182623
21307,1808,398.559288171607,10498.6830468146,8717.76594936577
21309,1808,889.93125393789,10486.3767613126,8721.70776077981
21310,1808,693.0606350237,10468.3766609967,8723.39097682739
21311,1808,658.378419976689,10533.9193004361,8721.49439008102
21315,1808,1038.67451956636,10407.3299396731,8730.37223593899
21316,1808,628.307092151841,10464.503879603,8730.02448712074
21317,1808,2206.46221870857,10394.0994087133,8733.80057779476
21318,1808,295.15690405353,10533.7302277185,8729.43358884993
21322,1808,549.723596101274,10521.7218753028,8738.66262623624
21323,1808,546.94922014938,10456.0390518599,8738.98964081932
21324,1808,885.648346997854,10432.415993039,8740.27672332467
21325,1808,818.878966068438,10513.8585823169,8743.55107001236
21326,1808,553.011039995325,10496.1861533004,8743.84044233652
21327,1808,848.301079988682,10491.0436141333,8745.55057556567
21328,1808,458.100242693552,10503.5138454707,8747.3725899338
21329,1808,464.303975602753,10479.2069057042,8745.93157862521
21330,1808,837.563404982116,10452.56917062,8745.10290224237
21332,1808,319.284687330449,10417.3592233891,8746.02484526212
21333,1808,907.873275166515,10468.3567217266,8749.7110666501
21334,1808,633.228799495874,10409.1406114767,8749.55527898322
21336,1808,367.534265060595,10413.3968803022,8754.94029746964
21337,1808,372.242512733583,10463.0098056624,8758.65690823277
21338,1808,471.874549783069,10455.1665237658,8755.09569785526
21339,1808,286.068107521725,10475.6125354338,8756.77298896395
21340,1808,191.423984305455,10420.0000410117,8756.13225139648
21341,1808,190.550069151981,10444.7666999948,8756.48616382947
21342,1808,197.990693455995,10474.7005637105,8761.73243124452
21343,1808,455.243106970691,10446.8958037503,8764.63975042346
21345,1808,812.026582321179,10440.980638793,8766.84063407826
21346,1808,499.439865181626,10422.6877339276,8770.33174114775
21350,1808,465.954844874896,10427.9319984717,8779.54396587264
21351,1808,532.303023753392,10419.7780927171,8781.20759057516
21352,1808,238.740198288834,10556.8598991431,8779.94139679628
21354,1808,236.358021769203,10405.4753255522,8781.93624044872
21355,1808,158.276122438997,10425.5780566449,8784.27272729966
21356,1808,385.722823283601,10408.0242564844,8787.38468353138
21357,1808,254.392084918486,10400.0633462322,8785.65613867464
21361,1808,497.05585743567,10398.9664999189,8791.34440195179
21364,1808,263.017038140578,10407.2875030745,8793.93341454411
21366,1808,105.374426316878,10412.788317526,8793.08536005851
21808,1808,778.88341509108,10411.3624063514,8597.86085777798
21809,1808,313.952892128462,10423.0832455087,8595.15909962973
21812,1808,966.978269369757,10403.3642602886,8601.87172621425
21815,1808,739.027466571153,10396.6708847095,8607.83041721724
21816,1808,470.768472959851,10510.6715240035,8614.93294099251
21818,1808,1049.2567702641,10438.7955249933,8618.54433788064
21820,1808,714.303021780923,10414.1588946208,8620.23532784893
21828,1808,485.68860479955,10477.0446802966,8625.76028587203
21829,1808,402.076164174131,10418.6599601192,8627.7186731929
21831,1808,514.828374975309,10545.5558201058,8633.51353990287
21833,1808,567.339277349122,10485.7835688112,8635.51849639132
21837,1808,923.61226836791,10404.1143990102,8644.29276778575
21839,1808,310.898031095859,10487.9914804999,8642.17504624772
21844,1808,487.971124599603,10488.7035499305,8652.9395289852
21848,1808,754.057342011324,10583.3645252762,8659.43444631643
21849,1808,427.020584211884,10577.2999630497,8662.29992621349
21850,1808,216.86201592076,10472.1173763834,8660.46082567872
21853,1808,542.113570845118,10569.811970542,8664.47034057453
21855,1808,283.23873330009,10538.7553093841,8667.51637982938
21857,1808,398.091852298456,10545.3557960444,8672.6722146942
21858,1808,518.784134802833,10535.8898714699,8672.05285065678
21859,1808,635.545748134,10529.9571041195,8673.44074308977
21860,1808,607.77232064222,10454.4488985553,8681.16235637125
21861,1808,548.227361262225,10526.4613977314,8683.52550860614
21862,1808,320.895197447797,10466.0419910077,8686.58168186463
21863,1808,611.008976817135,10524.2629537535,8690.38630083618
21865,1808,253.075191031298,10459.4798940707,8696.02436016101
21866,1808,418.218133738257,10524.4252759356,8711.12287173491
21868,1808,447.659797660094,10424.6037100249,8724.02543624811
21869,1808,730.15449706786,10526.6719089038,8734.52922556236
21870,1808,126.261314843779,10514.4241048354,8731.02056123841
21871,1808,146.008126141317,10514.2913542783,8736.34568051123
21873,1808,489.235674505651,10485.0171295677,8747.51785404781
21874,1808,384.835993221194,10510.290022021,8747.66875004782
21875,1808,414.421161963211,10477.2403016267,8752.34796744505
21877,1808,780.631965615942,10452.6049671312,8761.47297817969
21878,1808,463.176359737769,10469.1237449195,8761.10485227605
21879,1808,439.640704059494,10460.5333679222,8762.29395883245
21880,1808,228.338250927344,10429.1824418558,8766.1798528156
21882,1808,436.493153691729,10428.7145319596,8773.5797666955
21883,1808,514.212026578617,10436.3634726893,8771.89680525349
21886,1808,791.925970794714,10412.6067877654,8782.99291333781
46206,1808,1111.4343650024,10568.3694252912,8608.62072537778
46208,1808,181.644770293389,10421.7976007405,8604.19140331972
46209,1808,468.057944646036,10476.392535055,8606.94392274459
46211,1808,1132.36206234237,10535.1426536826,8608.44784301239
46214,1808,805.094010541627,10492.8778716769,8614.48113636311
46215,1808,1218.89811183537,10585.9271224248,8614.46028030606
46478,1808,516.876711836489,10590.8871888401,8603.13412747712
46479,1808,680.919943735601,10446.3534984261,8606.36528458243
46482,1808,303.372272633907,10453.9109250071,8607.48618082186
18531,1809,137.248727168733,10776.3956739159,8593.8440659148
18532,1809,758.520526797851,10786.769646943,8603.86479448558
18533,1809,369.077131942232,10777.4234162541,8625.97618459082
18535,1809,409.48980566069,10766.320328299,8637.2168363877
18536,1809,1042.78356134936,10748.3816548128,8712.94527171033
18539,1809,750.751551974154,10768.4311061239,8740.16787785087
18540,1809,386.401534375623,10785.4618672361,8769.70125243992
18748,1809,449.998720833877,10777.6577102643,8609.79034567129
18749,1809,476.542800289423,10778.9349225437,8616.5701578866
18750,1809,395.707047308789,10765.0165211103,8631.55655715155
18751,1809,301.115650359074,10748.4833394202,8630.67982657299
21208,1809,1309.01375513072,10696.155837122,8592.39970445051
21211,1809,1119.85313003518,10627.2439438502,8595.59629416539
21219,1809,1132.92877630063,10622.1182488709,8610.06627492939
21220,1809,442.927383333529,10769.146682544,8608.24754824005
21221,1809,272.741629553623,10637.5914901761,8606.28862092858
21227,1809,588.95065863703,10768.956339545,8620.23990405329
21228,1809,223.652579443291,10736.401658118,8621.69377869403
21229,1809,601.857023936917,10750.9170316852,8623.07132679704
21232,1809,286.707628916966,10745.1650484181,8625.17533467973
21234,1809,471.681560691976,10762.8875275675,8627.69969738313
21238,1809,536.814016662679,10738.6521123522,8629.2172092144
21239,1809,214.638851670418,10755.540516742,8629.73382173398
21240,1809,500.107456881638,10702.3790190633,8631.28643975831
21242,1809,299.900977044648,10721.0993883452,8630.05064156447
21245,1809,398.725432872644,10603.9204225991,8636.89170080992
21246,1809,368.667823106485,10713.4865496012,8634.58837753585
21250,1809,668.094674975947,10716.4358067528,8642.62580658929
21253,1809,629.313823674694,10699.6852619633,8646.6835501518
21255,1809,224.94989430019,10735.6898766662,8645.85900426509
21258,1809,345.915100126836,10751.4641204363,8652.32654137281
21261,1809,753.720102394572,10747.3443683006,8657.92007247855
21263,1809,428.166251403811,10729.0142548403,8657.16719733057
21331,1809,1108.10916984299,10694.5549866487,8746.1662212818
21805,1809,499.420901941106,10635.9530139087,8593.9656682346
21810,1809,365.763440711689,10746.9677441897,8598.13615022516
21811,1809,827.238989115105,10644.5834185924,8601.2183282431
21813,1809,247.83909777027,10636.2594053495,8601.1429372391
21814,1809,484.563109330051,10596.9780098298,8604.67359192436
21817,1809,549.777941407792,10730.586193885,8615.19339287796
21819,1809,349.645672923238,10713.811489828,8617.81219156792
21821,1809,242.919139188429,10776.0892225898,8620.30036717908
21822,1809,472.859877236211,10721.377682452,8619.74664256335
21823,1809,420.46624911734,10615.1681816359,8623.16588665745
21824,1809,423.082726982396,10613.509631748,8627.2231796518
21825,1809,371.188579033322,10714.6618044143,8625.99585450451
21826,1809,262.228995442471,10721.3818995873,8625.15457436301
21827,1809,472.636635348783,10768.5334758214,8625.73935524228
21830,1809,936.317113093743,10608.5105401987,8631.11047388458
21834,1809,1573.21792111113,10755.6499729398,8640.47088774459
21835,1809,314.849879691763,10710.4323415818,8638.01683354563
21836,1809,1237.34052699519,10599.4394955204,8642.77875233963
21838,1809,501.765450038097,10700.8424707785,8643.34618364482
21841,1809,284.942528488355,10711.3970334371,8649.94996443154
21842,1809,1139.39050069376,10737.2321877645,8655.44364150101
21845,1809,238.979199365404,10716.8141997753,8653.05027333596
21846,1809,596.092823453834,10646.2016002198,8654.1454432891
21847,1809,306.554383430543,10712.729094828,8656.06183035689
21851,1809,416.80054839265,10728.4917916413,8660.92564408164
21852,1809,305.503993270713,10720.2918020082,8663.04970516335
21856,1809,145.903600022477,10717.2242335168,8666.94707070687
46204,1809,394.529370069057,10750.0747270965,8594.67708317409
46207,1809,320.676228532435,10753.9164223988,8605.58746510855
46474,1809,651.403791966759,10733.5657385854,8594.53450518933
46475,1809,354.419011337693,10719.8671446412,8593.79768460996
46477,1809,547.726499501327,10625.3081179599,8602.76875655154
46483,1809,577.472103638461,10733.3008296823,8610.06725258238
46484,1809,402.305351917178,10721.8729729484,8613.63901945217
46485,1809,608.334582197277,10616.0257486086,8616.42690658755
65412,1809,544.209238817799,10756.4013689828,8599.38285007328
65455,1809,668.410719198592,10784.0313151389,8594.88369632247
65456,1809,631.536818229569,10742.2310288647,8603.57297503201
65457,1809,432.850415195118,10778.2057196507,8604.284361514
18537,1810,680.46294557869,10938.0501922455,8719.3464480769
18538,1810,434.802654157575,10817.5111353894,8731.50894758519
18534,1811,642.287556077667,11132.102609184,8635.56369317277
7003,1811,172.142934235967,11189.56079109,8579.24372834135
7004,1811,697.859072727843,11183.128251079,8598.1486804911
7005,1812,1412.38082855938,11213.2526861031,8843.31266923828
7006,1812,1955.51166217318,11333.1814607889,8884.02687395327
7007,1812,1057.23685171117,11251.0874312853,8915.52985297998
18546,1813,277.511429220288,11011.6140221439,8857.01789846298
18550,1813,344.879897641323,11033.8167810815,8867.36502980749
18551,1813,480.237374118432,11010.6986660096,8869.73855731382
18559,1813,331.110769629392,11050.6027777042,8880.15873448314
18560,1813,861.681926825998,11025.0426977707,8883.73782664946
18565,1813,308.828267919218,11060.5908816571,8890.88650277355
18568,1813,1044.55074136605,11064.5017068001,8897.03174022614
18569,1813,459.85988845537,11047.2511776723,8900.95266091574
18578,1813,684.339872063534,11047.2600385921,8910.86945911518
18584,1813,436.636222477822,11064.199164597,8913.73735941212
18586,1813,605.052942287729,11027.2564995495,8916.31794372312
18587,1813,1063.81854912368,11065.9413326826,8919.73884521037
18592,1813,384.554808094378,11066.8003937641,8927.35980570147
18593,1813,480.504596898525,11027.4868123476,8928.05544832544
18594,1813,171.218661009511,11061.8148703143,8926.34539366492
18598,1813,486.511651074846,11078.9724773677,8931.5720128739
18599,1813,539.071181397807,11023.6367626397,8931.55514750941
18600,1813,558.973540427915,11045.1942340946,8930.98883398476
18601,1813,962.660456134453,11064.3994661071,8937.17210027555
18608,1813,671.521655793692,11019.8717572531,8938.7634182924
18610,1813,604.94525853304,11031.1973138947,8939.00991401272
18611,1813,348.893068321328,11048.5921438305,8938.49738879002
18615,1813,222.175029486903,11012.8645606209,8941.80993257698
18617,1813,246.113390346692,11026.2420372241,8942.20802844506
18620,1813,360.287353539002,11049.8052852548,8947.40163160261
18622,1813,753.516510055687,11032.1355723529,8948.07995392
18626,1813,563.369104939363,11112.9194627548,8950.66475912154
18627,1813,614.073249403355,11120.8574184116,8951.87299878697
18628,1813,118.549104614668,11071.8226865238,8949.55385184427
18630,1813,381.167429948595,11107.8076237457,8953.85796336533
18631,1813,610.450326201051,11130.0145460352,8954.05383005273
18634,1813,338.894174771969,11098.4163381364,8955.91372022572
18637,1813,1176.83786662847,11030.8865938099,8960.38780799074
18638,1813,354.258773814739,11003.9647710798,8958.26661382714
18639,1813,571.445687879189,11095.1587704061,8960.14314224457
18643,1813,428.800467832142,11141.6316139412,8960.78673026044
18645,1813,488.177210047815,11124.6029580487,8963.59808436143
18647,1813,1073.77076115325,11033.6791266249,8968.87881219477
18648,1813,385.984467131064,11108.967950377,8963.56785849544
18650,1813,971.071343337037,11007.6665298037,8969.35605167754
18651,1813,747.324827118698,11064.1987073303,8967.81769404904
18655,1813,673.054088984367,11129.0834671182,8969.65754706072
